Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC,Phi60_Sig1_60
2025-11-17 23:16:00,10,0.04,12.429964973687454,38.79,14.283673630725131,0.034
2025-11-17 23:16:00,16,,7.766779545399101,35.470749781880215,14.434476570294512,0.036
2025-11-17 23:16:00,26,,4.889771665972478,36.818786727306374,15.246846022739222,0.038
2025-11-17 23:16:00,27,0.04,11.257233467919555,37.57548399210921,13.984888390772893,0.031
2025-11-17 23:16:00,32,,8.737300095939146,39.88039487598075,10.711716371570127,0.029
2025-11-17 23:16:00,42,0.02,11.260446569431153,39.81294070786254,41.15536025980459,0.144
2025-11-17 23:16:00,43,,7.404965627697448,37.757876928515515,,0.1
2025-11-17 23:16:00,56,0.04,10.40633407730886,43.49811263821385,27.11382171159974,0.047
2025-11-17 23:16:00,57,0.01,13.837620832587147,39.73563356926736,30.518324576781446,0.04
2025-11-17 23:16:00,72,0.02,6.271180309912572,37.273619435088264,18.56870073363604,0.029
2025-11-17 23:16:00,73,0.01,6.591842854960856,39.14612207812051,17.715313912534068,0.027
2025-11-17 23:16:00,75,0.01,9.555328941518363,41.15360429254915,15.23291674430256,0.028
2025-11-17 23:16:00,100,0.0,9.669142612460282,34.57591672391493,19.029966213420085,0.037
2025-11-17 23:16:00,104,,13.743530384277662,38.37310005666238,20.625445512409463,0.035
2025-11-17 23:16:00,106,,13.05953299911431,44.031134274115736,16.90889717002305,0.041
2025-11-17 23:16:00,121,0.1,8.538268313396813,35.24704480228678,-709.3099757903923,0.084
2025-11-17 23:16:00,123,0.02,8.538742925095061,37.791813976847905,-995.5641689264586,0.067
2025-11-17 23:16:00,127,0.01,8.563994490333945,39.870560505410914,-163.1313651178079,0.319
2025-11-17 23:16:00,128,0.05,8.518371583664623,42.452509173008046,-129.5684571248328,0.231
2025-11-17 23:16:00,129,0.05,8.491646358603331,43.624671286344864,,0.046
2025-11-17 23:16:00,134,0.17,8.468194743385872,43.79882713431948,,0.12
2025-11-17 23:16:00,136,0.07,8.529610023995538,36.284739621160284,-117.30228545602968,0.236
2025-11-17 23:16:00,201,0.07,8.760171703613718,42.02208190687106,-65.95288503446456,0.049
2025-11-17 23:16:00,142,,8.771940075379126,42.48658569443391,9.039999956519305,0.044
2025-11-17 23:16:00,145,0.02,8.65764785938473,40.11195913363876,7.829344266144461,0.038
2025-11-17 23:16:00,150,0.04,4.8664359533234745,42.740900247589096,15.324493009554091,0.07
2025-11-17 23:16:00,167,0.02,12.114329797755216,38.68274548289211,,0.027
2025-11-17 23:16:00,168,0.0,9.992463431884335,41.02538239505846,,0.026
2025-11-17 23:16:00,172,0.01,8.205237285567142,37.48778895541047,,0.023
2025-11-17 23:16:00,223,,11.090459172609325,39.6056215428412,,0.025
2025-11-17 23:16:00,242,0.02,8.760171703613718,42.02208190687106,,0.025
2025-11-17 23:17:00,10,0.03,12.42945400778184,38.84929883060105,13.05953841568671,0.031
2025-11-17 23:17:00,16,,7.709818748076493,35.4951322417023,13.86845844476926,0.029
2025-11-17 23:17:00,26,0.03,4.738995063856856,36.74901035812373,14.89769796204721,0.038
2025-11-17 23:17:00,27,0.02,11.184727529998565,37.61681411729322,12.443960701813024,0.027
2025-11-17 23:17:00,32,,8.756145870555052,39.88683765345745,10.890417408588155,0.026
2025-11-17 23:17:00,42,0.04,11.260446569431153,39.81294070786254,39.416977874759304,0.071
2025-11-17 23:17:00,43,0.01,7.467111057740109,37.795317589113615,,0.06
2025-11-17 23:17:00,56,0.02,10.40633407730886,43.49811263821385,24.714338142412636,0.051
2025-11-17 23:17:00,57,0.03,13.820595224025759,39.82032649641449,27.301120762216918,0.04
2025-11-17 23:17:00,72,0.03,6.271180309912572,37.273619435088264,19.00946073499633,0.023
2025-11-17 23:17:00,73,0.01,6.676255782329101,39.13425119438058,17.407962790215347,0.024
2025-11-17 23:17:00,75,0.02,9.555328941518363,41.15360429254915,16.043519795500956,0.023
2025-11-17 23:17:00,100,0.02,9.669142612460282,34.57591672391493,18.530918907852545,0.034
2025-11-17 23:17:00,104,0.03,13.749997940207107,38.45631939675347,19.869398743351013,0.032
2025-11-17 23:17:00,106,0.08,12.968743999279743,44.10005165135817,15.568511223065116,0.042
2025-11-17 23:17:00,121,0.1,8.538268313396813,35.24704480228678,-719.269054565315,0.087
2025-11-17 23:17:00,123,0.03,8.538742925095061,37.791813976847905,-999.3535714430146,0.067
2025-11-17 23:17:00,127,0.03,8.563994490333945,39.870560505410914,-163.00796771605465,0.291
2025-11-17 23:17:00,128,0.07,8.518371583664623,42.452509173008046,-131.87616028355006,0.249
2025-11-17 23:17:00,129,0.07,8.491646358603331,43.624671286344864,,0.047
2025-11-17 23:17:00,134,0.19,8.468194743385872,43.79882713431948,,0.111
2025-11-17 23:17:00,136,0.08,8.529610023995538,36.284739621160284,-115.15032353260808,0.272
2025-11-17 23:17:00,201,0.07,8.760171703613718,42.02208190687106,-59.7921816338086,0.051
2025-11-17 23:17:00,142,0.02,8.771940075379126,42.48658569443391,6.469015192831716,0.048
2025-11-17 23:17:00,145,0.03,8.65764785938473,40.11195913363876,7.680911993339849,0.028
2025-11-17 23:17:00,150,0.03,4.8664359533234745,42.740900247589096,10.979405822194298,0.066
2025-11-17 23:17:00,167,,12.017566475920376,38.738133225951245,,0.023
2025-11-17 23:17:00,168,0.0,9.992463431884335,41.02538239505846,,0.019
2025-11-17 23:17:00,172,0.01,8.264218293068875,37.52613485343407,,0.021
2025-11-17 23:17:00,223,0.02,11.090459172609325,39.6056215428412,,0.021
2025-11-17 23:17:00,242,0.02,8.760171703613718,42.02208190687106,,0.022
2025-11-17 23:18:00,10,0.04,12.541160934154894,38.85131848893083,13.681925669515387,0.029
2025-11-17 23:18:00,16,,7.709818748076493,35.4951322417023,13.900242019320858,0.028
2025-11-17 23:18:00,26,0.07,4.738995063856856,36.74901035812373,16.746134019510006,0.04
2025-11-17 23:18:00,27,0.03,11.184727529998565,37.61681411729322,12.038659176213825,0.028
2025-11-17 23:18:00,32,0.0,8.794156091774372,39.8987221263024,10.980708458870948,0.023
2025-11-17 23:18:00,42,0.01,11.353526837373845,39.80925209958158,43.00529606860342,0.104
2025-11-17 23:18:00,43,,7.484500110953908,37.76653407739747,,0.074
2025-11-17 23:18:00,56,0.03,10.325101658914981,43.519779224151655,24.351731748687314,0.042
2025-11-17 23:18:00,57,0.01,13.658309197638351,39.78420334430843,31.64320956944395,0.049
2025-11-17 23:18:00,72,0.02,6.271180309912572,37.273619435088264,18.607027690276066,0.023
2025-11-17 23:18:00,73,0.02,6.676255782329101,39.13425119438058,16.29389757566435,0.023
2025-11-17 23:18:00,75,0.02,9.595981004489039,41.14550335642426,16.136618759797013,0.022
2025-11-17 23:18:00,100,0.01,9.596508706721785,34.56711512315682,18.809198074525895,0.034
2025-11-17 23:18:00,104,0.05,13.749997940207107,38.45631939675347,19.89213260919009,0.033
2025-11-17 23:18:00,106,0.01,12.968743999279743,44.10005165135817,15.553724047137823,0.036
2025-11-17 23:18:00,121,0.1,8.538268313396813,35.24704480228678,-714.3392192784821,0.08
2025-11-17 23:18:00,123,0.03,8.538742925095061,37.791813976847905,-1000.5292361602385,0.059
2025-11-17 23:18:00,127,0.03,8.563994490333945,39.870560505410914,-165.99100642055953,0.34
2025-11-17 23:18:00,128,0.09,8.518371583664623,42.452509173008046,-136.05675304126083,0.229
2025-11-17 23:18:00,129,0.07,8.491646358603331,43.624671286344864,,0.051
2025-11-17 23:18:00,134,0.2,8.468194743385872,43.79882713431948,,0.117
2025-11-17 23:18:00,136,0.08,8.529610023995538,36.284739621160284,-117.32029678217185,0.331
2025-11-17 23:18:00,201,0.06,8.760171703613718,42.02208190687106,-54.81677485516827,0.044
2025-11-17 23:18:00,142,0.0,8.771940075379126,42.48658569443391,8.5074530737384,0.048
2025-11-17 23:18:00,145,,8.65764785938473,40.11195913363876,7.054197952609269,0.024
2025-11-17 23:18:00,150,,4.8664359533234745,42.740900247589096,11.499383275946661,0.063
2025-11-17 23:18:00,167,0.03,12.017566475920376,38.738133225951245,,0.023
2025-11-17 23:18:00,168,0.01,9.95381900979199,41.04054496978583,,0.021
2025-11-17 23:18:00,172,0.01,8.286124584755871,37.511375847286615,,0.019
2025-11-17 23:18:00,223,0.01,11.162035839076468,39.63531068920461,,0.021
2025-11-17 23:18:00,242,,8.760171703613718,42.02208190687106,,0.023
