Time,SVID,S4_index,Dlat_IPP,Dlong_IPP,VTEC,Phi60_Sig1_60
2025-11-19 11:01:00,5,,8.814381524292173,33.74575257278054,65.77497190303404,0.039
2025-11-19 11:01:00,13,0.03,12.838780410629754,37.16602289592537,63.96581514445192,0.034
2025-11-19 11:01:00,14,0.02,12.397317436943018,39.26282164506734,59.07360732069254,0.022
2025-11-19 11:01:00,17,,8.64684315660805,40.312028221030396,65.77496495773933,0.019
2025-11-19 11:01:00,19,,7.373418856983965,39.60600672343766,64.20680455848884,0.025
2025-11-19 11:01:00,20,,5.883675291757113,34.948113040825824,60.49165974084077,0.028
2025-11-19 11:01:00,21,,6.820374467601566,36.053899416808,60.427337685256816,0.024
2025-11-19 11:01:00,22,0.05,11.368330388682397,38.3838879880485,62.73584291870033,0.029
2025-11-19 11:01:00,30,,12.326419269094417,41.98293487768598,60.8404641469964,0.034
2025-11-19 11:01:00,40,,7.9703254508542685,38.8100858007589,88.29147973173887,0.089
2025-11-19 11:01:00,41,0.01,10.943449151156166,37.529048873456475,86.54769593761583,0.149
2025-11-19 11:01:00,51,0.08,14.444972128989862,38.21174522045426,77.84367009881906,0.177
2025-11-19 11:01:00,52,0.03,11.341274682877929,33.8319757555148,84.45088161411529,0.109
2025-11-19 11:01:00,61,0.13,7.587202863196435,45.7215780399372,78.84161042523426,0.142
2025-11-19 11:01:00,72,0.02,11.067177314244066,38.43839331593698,67.06369613456047,0.022
2025-11-19 11:01:00,73,0.01,9.314710286629813,39.865497886488804,69.56398193466259,0.021
2025-11-19 11:01:00,75,0.03,5.37283411674567,43.23223530140834,64.91631908352069,0.034
2025-11-19 11:01:00,78,0.0,12.207229295620872,37.57329664823976,67.88081302021268,0.025
2025-11-19 11:01:00,100,0.01,8.371173510461938,35.84175767204671,66.74392114368818,0.033
2025-11-19 11:01:00,121,0.07,8.538268313396813,35.24704480228678,-669.2829592433915,0.058
2025-11-19 11:01:00,123,0.01,8.538742925095061,37.791813976847905,-941.7196654093792,0.09
2025-11-19 11:01:00,127,0.03,8.527094290339246,39.850582588136355,-139.01371687665397,0.353
2025-11-19 11:01:00,128,0.1,8.518371583664623,42.452509173008046,-92.38391953799982,0.212
2025-11-19 11:01:00,129,0.07,8.491646358603331,43.624671286344864,,0.044
2025-11-19 11:01:00,132,0.14,8.510280376146792,44.18499729765708,,0.278
2025-11-19 11:01:00,134,,8.468194743385872,43.79882713431948,,0.073
2025-11-19 11:01:00,136,0.03,8.529610023995538,36.284739621160284,-62.384185846264764,0.21
2025-11-19 11:01:00,201,0.03,8.292764517929866,42.04531583636496,-17.038676571876096,0.027
2025-11-19 11:01:00,142,0.01,8.2082850022019,42.64981070101883,66.3853086133094,0.043
2025-11-19 11:01:00,145,,8.451734243118239,40.09159289809445,59.97637794532857,0.025
2025-11-19 11:01:00,147,,12.851133048893827,43.56974473617797,59.308959423060294,0.057
2025-11-19 11:01:00,150,0.02,11.080614469798276,41.78621899487428,59.14652725545415,0.052
2025-11-19 11:01:00,159,0.01,8.223476793336129,38.065246708323755,,0.02
2025-11-19 11:01:00,160,0.01,4.525689376657855,40.28176741296809,,0.027
2025-11-19 11:01:00,162,0.03,11.534286298012075,35.826399124014124,,0.026
2025-11-19 11:01:00,169,0.04,4.351121798637351,39.544939213918745,,0.025
2025-11-19 11:01:00,170,0.03,7.815223099457635,42.531734738483316,,0.023
2025-11-19 11:01:00,176,,12.646866887897477,37.39828445492105,,0.024
2025-11-19 11:01:00,227,0.06,11.095672643223638,31.94499509238317,,0.035
2025-11-19 11:01:00,242,,8.292764517929866,42.04531583636496,,0.022
2025-11-19 11:02:00,5,,8.727619817447943,33.75232861360671,65.70060630693163,0.034
2025-11-19 11:02:00,13,0.06,12.715406689701467,37.220513773761446,62.55258533641498,0.035
2025-11-19 11:02:00,14,,12.397317436943018,39.26282164506734,60.2243782677064,0.025
2025-11-19 11:02:00,17,,8.673138954229875,40.32002639251027,64.82929703856585,0.025
2025-11-19 11:02:00,19,,7.387743410004084,39.63645255393455,63.660407400810314,0.027
2025-11-19 11:02:00,20,0.0,5.818008773473915,35.005488557024776,58.3361757335114,0.029
2025-11-19 11:02:00,21,,6.820374467601566,36.053899416808,63.92285463966545,0.025
2025-11-19 11:02:00,22,0.03,11.368330388682397,38.3838879880485,64.24299080765677,0.032
2025-11-19 11:02:00,30,0.03,12.326419269094417,41.98293487768598,61.763569048317535,0.032
2025-11-19 11:02:00,40,0.0,7.9703254508542685,38.8100858007589,85.94391242438626,0.092
2025-11-19 11:02:00,41,0.02,10.858310575461267,37.54209071858216,88.83808759735824,0.094
2025-11-19 11:02:00,51,0.18,14.644848426217427,38.18960104125549,76.51514908417833,0.165
2025-11-19 11:02:00,52,0.03,11.341274682877929,33.8319757555148,84.19496660687831,0.093
2025-11-19 11:02:00,61,0.09,7.7065961824271305,45.7483136447164,79.49378743406086,0.18
2025-11-19 11:02:00,72,0.02,11.067177314244066,38.43839331593698,66.93226353456734,0.024
2025-11-19 11:02:00,73,0.01,9.296147166512997,39.86892573307882,69.99062134736566,0.024
2025-11-19 11:02:00,75,0.06,5.37283411674567,43.23223530140834,63.90707150596197,0.035
2025-11-19 11:02:00,78,0.01,12.207229295620872,37.57329664823976,67.34909675386324,0.033
2025-11-19 11:02:00,100,0.0,8.422069815090126,35.82897822174136,67.08478349809938,0.028
2025-11-19 11:02:00,121,0.06,8.538268313396813,35.24704480228678,-670.7632623219754,0.085
2025-11-19 11:02:00,123,0.01,8.538742925095061,37.791813976847905,-942.15042896177,0.069
2025-11-19 11:02:00,127,0.02,8.527094290339246,39.850582588136355,-150.51024147333254,0.434
2025-11-19 11:02:00,128,0.07,8.518371583664623,42.452509173008046,-86.81976864911918,0.177
2025-11-19 11:02:00,129,0.08,8.491646358603331,43.624671286344864,,0.048
2025-11-19 11:02:00,132,0.16,8.510280376146792,44.18499729765708,,0.343
2025-11-19 11:02:00,134,,8.468194743385872,43.79882713431948,,0.064
2025-11-19 11:02:00,136,0.02,8.529610023995538,36.284739621160284,-64.50012511740202,0.286
2025-11-19 11:02:00,201,0.01,8.292764517929866,42.04531583636496,-12.335677637844357,0.025
2025-11-19 11:02:00,142,0.02,8.2082850022019,42.64981070101883,63.00311643828703,0.043
2025-11-19 11:02:00,145,,8.451734243118239,40.09159289809445,61.596328644014186,0.026
2025-11-19 11:02:00,147,,12.851133048893827,43.56974473617797,56.98352971786593,0.045
2025-11-19 11:02:00,150,0.0,11.080614469798276,41.78621899487428,63.60434264788243,0.044
2025-11-19 11:02:00,159,0.01,8.211122767136448,38.080999811762695,,0.021
2025-11-19 11:02:00,160,0.04,4.525689376657855,40.28176741296809,,0.027
2025-11-19 11:02:00,162,0.04,11.534286298012075,35.826399124014124,,0.028
2025-11-19 11:02:00,169,0.03,4.364847643029637,39.62803203497746,,0.024
2025-11-19 11:02:00,170,0.04,7.858440329535481,42.40883230383631,,0.026
2025-11-19 11:02:00,176,0.02,12.670302848040532,37.4616604659921,,0.026
2025-11-19 11:02:00,227,0.06,11.21305689529203,31.979975532574752,,0.038
2025-11-19 11:02:00,242,0.01,8.292764517929866,42.04531583636496,,0.024
2025-11-19 11:03:00,5,,8.712385042958832,33.56860556683549,63.99132602344329,0.038
2025-11-19 11:03:00,13,,12.715406689701467,37.220513773761446,64.5870348989996,0.037
2025-11-19 11:03:00,14,0.02,12.388663954857687,39.32144872839582,59.186797905644724,0.022
2025-11-19 11:03:00,17,0.01,8.699568541591486,40.32756037959619,64.6582529357608,0.022
2025-11-19 11:03:00,19,,7.387743410004084,39.63645255393455,65.39723096785112,0.026
2025-11-19 11:03:00,20,,5.818008773473915,35.005488557024776,58.5754875766079,0.031
2025-11-19 11:03:00,21,,6.773590583358367,36.09467707955474,64.11626107204326,0.019
2025-11-19 11:03:00,22,0.03,11.374982280394015,38.424137833274564,64.7919304482465,0.027
2025-11-19 11:03:00,30,,12.270935136295662,42.03952694970113,62.82763777799762,0.031
2025-11-19 11:03:00,40,,7.910946062878598,38.811129108227384,90.24369832008198,0.098
2025-11-19 11:03:00,41,0.01,10.836540772357951,37.51126516361593,87.33341288524124,0.163
2025-11-19 11:03:00,51,0.13,14.654335637863417,38.28936898763127,78.17640488697624,0.249
2025-11-19 11:03:00,52,0.04,11.426271510686991,33.87170944743912,83.89782679722032,0.1
2025-11-19 11:03:00,61,0.08,7.7065961824271305,45.7483136447164,84.1226535210984,0.183
2025-11-19 11:03:00,72,0.02,11.067177314244066,38.43839331593698,67.24176610874473,0.02
2025-11-19 11:03:00,73,0.01,9.258857919583113,39.87479325564005,70.56294251074783,0.021
2025-11-19 11:03:00,75,0.02,5.296925707051104,43.1658337197539,64.64609457999583,0.037
2025-11-19 11:03:00,78,0.02,12.10654085337851,37.6132902804289,68.12758494455784,0.027
2025-11-19 11:03:00,100,0.0,8.473178356649159,35.817094169908,67.05625639118514,0.027
2025-11-19 11:03:00,121,0.01,8.538268313396813,35.24704480228678,-673.0888732343784,0.065
2025-11-19 11:03:00,123,0.01,8.538742925095061,37.791813976847905,-950.7083275713861,0.065
2025-11-19 11:03:00,127,0.02,8.527094290339246,39.850582588136355,-147.0990511778959,0.374
2025-11-19 11:03:00,128,0.04,8.518371583664623,42.452509173008046,-86.38096597416862,0.205
2025-11-19 11:03:00,129,0.08,8.491646358603331,43.624671286344864,,0.047
2025-11-19 11:03:00,132,0.22,8.510280376146792,44.18499729765708,,0.283
2025-11-19 11:03:00,134,0.05,8.468194743385872,43.79882713431948,,0.096
2025-11-19 11:03:00,136,0.02,8.529610023995538,36.284739621160284,-61.946432310896256,0.349
2025-11-19 11:03:00,201,0.03,8.292764517929866,42.04531583636496,-11.076607057079954,0.027
2025-11-19 11:03:00,142,0.04,8.2082850022019,42.64981070101883,64.24368142392618,0.05
2025-11-19 11:03:00,145,,8.429407149348869,40.079743723149875,62.47133851045751,0.025
2025-11-19 11:03:00,147,0.03,12.932835298570833,43.50285213703404,57.779676834138925,0.047
2025-11-19 11:03:00,150,0.02,11.080614469798276,41.78621899487428,60.13181806655367,0.051
2025-11-19 11:03:00,159,0.0,8.151545810719599,38.06094900891354,,0.017
2025-11-19 11:03:00,160,0.03,4.360189429189018,40.335129894380515,,0.024
2025-11-19 11:03:00,162,0.04,11.482870411500299,35.78396122741802,,0.026
2025-11-19 11:03:00,169,0.04,4.364847643029637,39.62803203497746,,0.025
2025-11-19 11:03:00,170,0.03,7.920951535372512,42.430607563209826,,0.021
2025-11-19 11:03:00,176,0.02,12.670302848040532,37.4616604659921,,0.024
2025-11-19 11:03:00,227,0.06,11.21305689529203,31.979975532574752,,0.036
2025-11-19 11:03:00,242,0.01,8.292764517929866,42.04531583636496,,0.021
2025-11-19 11:04:00,5,,8.622598652813565,33.57704171733857,64.1527655026014,0.046
2025-11-19 11:04:00,13,,12.596738490955321,37.27287177707177,64.23523238153948,0.032
2025-11-19 11:04:00,14,,12.498981757902524,39.339546121057396,60.47892419693071,0.026
2025-11-19 11:04:00,17,0.01,8.726123901042344,40.334627801740474,64.3260154376421,0.025
2025-11-19 11:04:00,19,,7.465864522838252,39.63430424351421,65.18821169844146,0.031
2025-11-19 11:04:00,20,0.0,5.630246542200652,34.92894077460365,59.508233775093416,0.036
2025-11-19 11:04:00,21,,6.694337664539146,36.004087310832126,61.93433815912009,0.024
2025-11-19 11:04:00,22,0.01,11.454998023944578,38.4111119124081,64.5111616389378,0.032
2025-11-19 11:04:00,30,,12.270935136295662,42.03952694970113,61.021873293196755,0.035
2025-11-19 11:04:00,40,0.01,7.850797804848976,38.812185618547446,86.58823305829752,0.112
2025-11-19 11:04:00,41,0.01,10.775583506373408,37.55671321132589,90.03490766322004,0.151
2025-11-19 11:04:00,51,0.09,14.654335637863417,38.28936898763127,78.21724256507842,0.172
2025-11-19 11:04:00,52,0.1,11.510573016316942,33.91296804024879,87.63054527097813,0.162
2025-11-19 11:04:00,61,0.07,7.826429100473814,45.77297285660569,86.36368824620217,0.162
2025-11-19 11:04:00,72,0.02,11.145943493896182,38.46138274273115,67.71942382365184,0.026
2025-11-19 11:04:00,73,0.01,9.24014316360789,39.8772312488674,70.04170455864275,0.026
2025-11-19 11:04:00,75,0.06,5.149074878307739,43.333309911715666,63.61125442387472,0.037
2025-11-19 11:04:00,78,0.02,12.10654085337851,37.6132902804289,66.623606775665,0.029
2025-11-19 11:04:00,100,0.01,8.473178356649159,35.817094169908,67.10160717653599,0.033
2025-11-19 11:04:00,121,0.0,8.538268313396813,35.24704480228678,-676.6594535244302,0.063
2025-11-19 11:04:00,123,0.02,8.538742925095061,37.791813976847905,-944.1368320679915,0.086
2025-11-19 11:04:00,127,0.04,8.527094290339246,39.850582588136355,-151.48246342654005,0.372
2025-11-19 11:04:00,128,0.03,8.518371583664623,42.452509173008046,-85.11641644726564,0.272
2025-11-19 11:04:00,129,0.08,8.491646358603331,43.624671286344864,,0.047
2025-11-19 11:04:00,132,0.22,8.510280376146792,44.18499729765708,,0.396
2025-11-19 11:04:00,134,,8.468194743385872,43.79882713431948,,0.077
2025-11-19 11:04:00,136,0.03,8.529610023995538,36.284739621160284,-71.67959633790032,0.169
2025-11-19 11:04:00,201,0.03,8.292764517929866,42.04531583636496,-12.460047539828853,0.032
2025-11-19 11:04:00,142,0.03,8.2082850022019,42.64981070101883,64.37075429881315,0.05
2025-11-19 11:04:00,145,0.0,8.429407149348869,40.079743723149875,61.48172236213075,0.033
2025-11-19 11:04:00,147,0.0,12.932835298570833,43.50285213703404,60.2171272391104,0.057
2025-11-19 11:04:00,150,,11.14672724154757,41.888149501785065,61.247545487568686,0.045
